horizon,shock_series,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
12,mp_shock_di,s_pos_x_wh2m,-2.028844613923788,-3.9190043845873297,-0.13868484326024655,1.1491355459796833,0.009144231392842464,-0.018552224609841253,-0.03583628292223072,-0.001268166297451783,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_shock_di,s_pos_x_wh2m,-3.0250684339264176,-5.014288822367177,-1.0358480454856587,1.209360125330743,0.009144231392842464,-0.027661925739006738,-0.04585181726226901,-0.009472034215744468,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_shock_di,s_pos_x_wh2m,-2.7682603029391437,-4.774348229949914,-0.7621723759283734,1.2196148606419168,0.009144231392842464,-0.025313612765695707,-0.043657744964669856,-0.00696948056672156,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_shock_di,s_pos_x_wh2m,-3.0364021538151085,-5.203775654705584,-0.8690286529246327,1.317669527170894,0.009144231392842464,-0.02776556389621059,-0.04758452870306815,-0.007946599089353025,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_shock_di,s_pos_x_wh2m,-2.5166671178427955,-4.8752888047865115,-0.15804543089907952,1.4339401684726947,0.009144231392842464,-0.023012986464312456,-0.044580768937902235,-0.0014452039907226774,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_shock_di,s_pos_x_wh2m,-2.6236147167030563,-5.035987698422021,-0.2112417349840916,1.4666186353554105,0.009144231392842464,-0.023990940055199576,-0.046050236805879115,-0.0019316433045200386,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_shock_di,s_pos_x_wh2m,-3.093309574849548,-5.56700949046914,-0.6196096592299565,1.5039027638004983,0.009144231392842464,-0.028285938522119414,-0.05090602294699984,-0.00566585409723899,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_shock_di,s_pos_x_wh2m,-2.8378572639665656,-5.405337616217708,-0.2703769117154229,1.5609172209503184,0.009144231392842464,-0.025950023481569093,-0.04942765791913022,-0.0024723890440079654,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_shock_di,s_pos_x_wh2m,-2.4586222223356553,-4.915077317734798,-0.0021671269365128865,1.4934186575323858,0.009144231392842464,-0.022482210508621803,-0.04494460430707847,-1.9816710165135653e-5,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_shock_di,s_pos_x_wh2m,-3.5766449483111917,-5.991155406250161,-1.1621344903722228,1.4679181286264111,0.009144231392842464,-0.03270566901739861,-0.05478451134523057,-0.010626826689566658,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_shock_di,s_pos_x_wh2m,-3.4305650747299703,-6.124319106150015,-0.7368110433099253,1.6376861668916873,0.009144231392842464,-0.03136988085153475,-0.056002191030241864,-0.006737570672827628,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_shock_di,s_pos_x_wh2m,-2.12942149323623,-5.018956651208977,0.760113664736517,1.7567126403387852,0.009144231392842464,-0.01947192286704421,-0.04589450096930061,0.006950655235212191,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_shock_di,s_pos_x_wh2m,-4.696453102650822,-7.376543717454809,-2.016362487846835,1.6293793994126984,0.009144231392842464,-0.04294545389627204,-0.06745282263182512,-0.01843808516071896,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,mp_shock_di,s_pos_x_wh2m,-4.285496425342135,-6.955627778229983,-1.6153650724542867,1.623324598089983,0.009144231392842464,-0.039187570946527715,-0.0636038698866177,-0.01477127200643773,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_shock_di,s_pos_x_wh2m,-3.4385075777982244,-6.391413605657663,-0.48560154993878646,1.7952393936305908,0.009144231392842464,-0.031442508937429225,-0.058444564937495246,-0.004440452937363209,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_shock_di,s_pos_x_wh2m,-3.6678251245125746,-6.267710307393542,-1.0679399416316073,1.580617959118664,0.009144231392842464,-0.03353944164702421,-0.057313393354110315,-0.009765489939938093,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_shock_di,s_pos_x_wh2m,-4.3934556078501,-6.971478187914521,-1.8154330277856805,1.5673264403729705,0.009144231392842464,-0.04017477469236266,-0.06374880970044446,-0.016600739684280864,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_shock_di,s_pos_x_wh2m,-1.6468666963503211,-5.578872838309256,2.285139445608614,2.390489997122973,0.009144231392842464,-0.015059330144593364,-0.05101450414474364,0.020895843855556914,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_shock_di,s_pos_x_wh2m,-2.3200509189471705,-5.65541008477345,1.0153082468791097,2.027754391743627,0.009144231392842464,-0.021215082446029723,-0.05171437843658325,0.009284213544523802,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_shock_di,s_pos_x_wh2m,-2.1119263379161546,-5.119839258602761,0.8959865827704521,1.8286812099271066,0.009144231392842464,-0.01931194311854372,-0.04681699487482266,0.008193108637735211,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_shock_di,s_pos_x_wh2m,-2.168528317566832,-5.312226874265722,0.9751702391320571,1.9112330150162586,0.009144231392842464,-0.01982952471776248,-0.048576231749562014,0.008917182314037049,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_shock_di,s_pos_x_wh2m,-2.1254426274860783,-5.400084835613818,1.1491995806416613,1.9908411024979016,0.009144231392842464,-0.019435539197943767,-0.04937962527783241,0.010508546881944874,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_shock_di,s_pos_x_wh2m,-2.2597940192539263,-6.167713443211593,1.6481254047037397,2.3758463123557694,0.009144231392842464,-0.020664079412219403,-0.05639899888947193,0.015070840065033128,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_shock_di,s_pos_x_wh2m,-2.336041691187268,-5.740764500443714,1.0686811180691769,2.069924492653288,0.009144231392842464,-0.02136130576754342,-0.05249487896387299,0.009772267428786152,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,mp_shock_di,s_pos_x_wh2m,-2.412875443395204,-6.531062620270093,1.7053117334796855,2.503680029272531,0.009144231392842464,-0.022063891376513108,-0.05972154784089375,0.015593765087867542,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,mp_shock_di,s_pos_x_wh2m,-1.9078082623640014,-6.240200868181624,2.424584343453622,2.6339076832308574,0.009144231392842464,-0.017445440204233133,-0.05706184067646921,0.022170960268002943,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,mp_shock_di,s_pos_x_wh2m,-0.7243024681837548,-4.276062891275337,2.827457954907827,2.1593170145323635,0.009144231392842464,-0.00662318936747917,-0.03910130852816865,0.025854929793210305,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,mp_shock_di,s_pos_x_wh2m,-0.5621907067435974,-4.008405094944582,2.8840236814573865,2.0951495815394265,0.009144231392842464,-0.005140801909369095,-0.036653783704421926,0.02637217988568373,1588,driscoll_kraay,cumulative,twfe_directional_dummies
40,mp_shock_di,s_pos_x_wh2m,-0.32542185259202555,-4.737231909430273,4.086388204246221,2.6821900651518638,0.009144231392842464,-0.002975732720388953,-0.04331834474138735,0.03736687930060944,1561,driscoll_kraay,cumulative,twfe_directional_dummies
41,mp_shock_di,s_pos_x_wh2m,-1.1138572968207179,-5.368099244151263,3.1403846505098274,2.5863954564852345,0.009144231392842464,-0.010185368860734656,-0.04908714162826188,0.028716403906792573,1534,driscoll_kraay,cumulative,twfe_directional_dummies
42,mp_shock_di,s_pos_x_wh2m,-1.3960206469802965,-5.1592225710585184,2.3671812770979255,2.2878643196068706,0.009144231392842464,-0.012765535825173474,-0.047177124996934716,0.021646053346587767,1507,driscoll_kraay,cumulative,twfe_directional_dummies
43,mp_shock_di,s_pos_x_wh2m,-0.24741542647950215,-3.4328555759263937,2.9380247229673895,1.9366101015022854,0.009144231392842464,-0.0022624239098873703,-0.031390825724480424,0.026865977904705688,1480,driscoll_kraay,cumulative,twfe_directional_dummies
44,mp_shock_di,s_pos_x_wh2m,-1.0648669969852946,-4.439383072590752,2.3096490786201636,2.051560102560431,0.009144231392842464,-0.009737390223034813,-0.04059474605723779,0.021119965611168173,1453,driscoll_kraay,cumulative,twfe_directional_dummies
45,mp_shock_di,s_pos_x_wh2m,-1.025886374039601,-4.814463840155041,2.7626910920758387,2.3032915537518615,0.009144231392842464,-0.009380942386982245,-0.044024571386850606,0.025262686612886116,1426,driscoll_kraay,cumulative,twfe_directional_dummies
46,mp_shock_di,s_pos_x_wh2m,0.6657422242124107,-2.311266444025135,3.6427508924499565,1.8098927585155742,0.009144231392842464,0.006087700946183892,-0.02113475517467801,0.0333101570670458,1399,driscoll_kraay,cumulative,twfe_directional_dummies
47,mp_shock_di,s_pos_x_wh2m,0.6558845529590098,-2.3792182411557405,3.6909873470737598,1.8452114792365628,0.009144231392842464,0.005997560119248223,-0.021756122131199755,0.0337512423696962,1372,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_shock_di,s_pos_x_wh2m,0.6534499334361265,-2.787004341232642,4.093904208104895,2.0916476811649294,0.009144231392842464,0.005975297394977446,-0.02548501258908776,0.037435607379042654,1345,driscoll_kraay,cumulative,twfe_directional_dummies
0,mp_shock_di,s_neg_x_wh2m,0.1712901144323233,-0.4812123023991597,0.8237925312638064,0.3966933021516412,0.013506336752599712,0.0023135019679142985,-0.006499415405696898,0.011126419341525496,2641,driscoll_kraay,cumulative,twfe_directional_dummies
1,mp_shock_di,s_neg_x_wh2m,0.0013013918492196588,-1.114061580452078,1.1166643641505174,0.6780925390719915,0.013506336752599712,1.757703656264918e-5,-0.015046890868719222,0.015082044941844522,2614,driscoll_kraay,cumulative,twfe_directional_dummies
2,mp_shock_di,s_neg_x_wh2m,0.64009757034908,-0.26163471737510147,1.5418298580732615,0.5482143048773455,0.013506336752599712,0.008645373339655558,-0.0035337265990393715,0.020824473278350488,2587,driscoll_kraay,cumulative,twfe_directional_dummies
3,mp_shock_di,s_neg_x_wh2m,0.5726254727373187,-0.11107138960199303,1.2563223350766304,0.4156581784158251,0.013506336752599712,0.007734072467906832,-0.00150016759154372,0.016968312527357383,2560,driscoll_kraay,cumulative,twfe_directional_dummies
4,mp_shock_di,s_neg_x_wh2m,0.4309956303483442,-0.7053357006012471,1.5673269612979355,0.6908403959661978,0.013506336752599712,0.0058211721223837215,-0.00952650149595129,0.02116884574071873,2533,driscoll_kraay,cumulative,twfe_directional_dummies
5,mp_shock_di,s_neg_x_wh2m,0.5077720829291361,-0.6208370407182364,1.6363812065765087,0.686145627279375,0.013506336752599712,0.0068581407456099,-0.008385234140427961,0.02210151563164776,2506,driscoll_kraay,cumulative,twfe_directional_dummies
6,mp_shock_di,s_neg_x_wh2m,0.4835286309486907,-0.7006742624921228,1.6677315243895041,0.7199442394370275,0.013506336752599712,0.006530700519116524,-0.009463542543098056,0.022524943581331103,2479,driscoll_kraay,cumulative,twfe_directional_dummies
7,mp_shock_di,s_neg_x_wh2m,1.618073958291805,0.27617216333474315,2.959975753248867,0.8158183639988121,0.013506336752599712,0.021854251771301098,0.0037300742396930123,0.03997842930290919,2452,driscoll_kraay,cumulative,twfe_directional_dummies
8,mp_shock_di,s_neg_x_wh2m,1.2782882313838093,0.08800371936629148,2.468572743401327,0.7236416009998166,0.013506336752599712,0.01726499131995483,0.0011886078692424137,0.033341374770667245,2425,driscoll_kraay,cumulative,twfe_directional_dummies
9,mp_shock_di,s_neg_x_wh2m,0.21238363296676796,-0.9871023801436326,1.4118696460771685,0.7292357164530783,0.013506336752599712,0.002868524867589706,-0.013332137155512598,0.019069186890692008,2398,driscoll_kraay,cumulative,twfe_directional_dummies
10,mp_shock_di,s_neg_x_wh2m,0.08637713671101965,-1.5398755475446104,1.71262982096665,0.988691429808064,0.013506336752599712,0.0011666386961443746,-0.02079807770223138,0.02313135509452013,2371,driscoll_kraay,cumulative,twfe_directional_dummies
11,mp_shock_di,s_neg_x_wh2m,0.08904015200377091,-1.3238175691650846,1.5018978731726265,0.8589565041038995,0.013506336752599712,0.001202606277465596,-0.017879925888151595,0.020285138443082787,2344,driscoll_kraay,cumulative,twfe_directional_dummies
12,mp_shock_di,s_neg_x_wh2m,-0.11708683025667514,-1.734140390382354,1.4999667298690036,0.9830987594456556,0.013506336752599712,-0.0015814141587411354,-0.0234218840887888,0.020259055771306527,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,mp_shock_di,s_neg_x_wh2m,0.565796833924497,-1.396493571390864,2.528087239239858,1.1929878581063886,0.013506336752599712,0.0076418425725389896,-0.018861512448045657,0.034145197593123636,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,mp_shock_di,s_neg_x_wh2m,1.3408281681748258,-0.2004134684015877,2.8820698047512394,0.937008382583507,0.013506336752599712,0.018109676766740596,-0.002706851793988345,0.03892620532746954,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,mp_shock_di,s_neg_x_wh2m,1.5377433158920815,-0.1046706203633816,3.1801572521475445,0.9985167733736101,0.013506336752599712,0.020769279063497768,-0.0014137166467313527,0.042952274773726894,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,mp_shock_di,s_neg_x_wh2m,0.42020541233345166,-1.041743170970316,1.882153995637219,0.888801629123258,0.013506336752599712,0.005675435804240615,-0.014070134076846146,0.02542100568532737,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,mp_shock_di,s_neg_x_wh2m,0.8247329917949351,-0.8632262783173308,2.512692261907201,1.026206370253556,0.013506336752599712,0.01113912151816145,-0.011659024808647233,0.033937267844970136,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,mp_shock_di,s_neg_x_wh2m,1.2429601912011823,-0.3717363540534795,2.8576567364558443,0.9816657961519033,0.013506336752599712,0.016787838912438895,-0.005020796381029929,0.03859647420590772,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,mp_shock_di,s_neg_x_wh2m,1.2463656996351513,-0.32212752306743275,2.814858922337735,0.9535761705493442,0.013506336752599712,0.016833834856161897,-0.004350762803829579,0.038018432516153375,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,mp_shock_di,s_neg_x_wh2m,1.6875884375548564,0.0818053643590515,3.2933715107506614,0.9762467899176664,0.013506336752599712,0.022793137737409482,0.001104890799202468,0.0444813846756165,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,mp_shock_di,s_neg_x_wh2m,2.1745639552365272,0.5583600285185513,3.790767881954503,0.982582219010822,0.013506336752599712,0.029370393069489704,0.007541398574362732,0.05119938756461667,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,mp_shock_di,s_neg_x_wh2m,1.0848572423208542,-0.6379533484998712,2.8076678331415796,1.047394468779412,0.013506336752599712,0.014652447243282126,-0.008616412757287863,0.03792130724385211,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,mp_shock_di,s_neg_x_wh2m,1.7113970747615008,-0.40284021281107085,3.8256343623340725,1.2853650032623531,0.013506336752599712,0.023114705209142897,-0.005440895571715256,0.051670305990001046,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,mp_shock_di,s_neg_x_wh2m,1.6018245665411583,-0.54390306863882,3.7475522017211365,1.3045097752295522,0.013506336752599712,0.02163478201429195,-0.007346138005808259,0.050615702034392154,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,mp_shock_di,s_neg_x_wh2m,2.2056957190569317,0.45210295132955336,3.95928848678431,1.0661087035309282,0.013506336752599712,0.029790869155350487,0.0061062547075011455,0.05347548360319983,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,mp_shock_di,s_neg_x_wh2m,1.988906906148551,0.33494209210418036,3.6428717201929217,1.0055392084399544,0.013506336752599712,0.02686284644401356,0.004523840688579329,0.049201852199447796,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,mp_shock_di,s_neg_x_wh2m,1.5557626206200474,-0.46334064391793595,3.574865885158031,1.2275276240112236,0.013506336752599712,0.02101265386120139,-0.006258034767922035,0.048283342490324815,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,mp_shock_di,s_neg_x_wh2m,1.9904731243372848,0.1861107795265151,3.7948354691480546,1.0969744147720473,0.013506336752599712,0.026884000314298648,0.0025136748615739533,0.051254325767023344,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,mp_shock_di,s_neg_x_wh2m,1.522964880979025,-0.43558911499891906,3.481518876956969,1.1907162825228872,0.013506336752599712,0.020569676544885653,-0.005883213272942283,0.04702256636271359,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,mp_shock_di,s_neg_x_wh2m,1.7945727159916516,-0.5011461398017059,4.090291571785009,1.395697962528242,0.013506336752599712,0.02423810342921073,-0.006768648526427254,0.05524485538484872,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,mp_shock_di,s_neg_x_wh2m,0.8418419994940702,-0.9015764790344953,2.5852604780226356,1.0599231749026636,0.013506336752599712,0.01137020153764879,-0.012176995534063048,0.03491739860936063,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,mp_shock_di,s_neg_x_wh2m,1.3280859630928934,-0.45387641388241073,3.1100483400681975,1.083356201291872,0.013506336752599712,0.017937576253933333,-0.006130207689958162,0.042005360197824824,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,mp_shock_di,s_neg_x_wh2m,2.574185637503538,0.7065197714926672,4.441851503514409,1.1354602229697202,0.013506336752599712,0.03476781808382835,0.009542493956149761,0.05999314221150695,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,mp_shock_di,s_neg_x_wh2m,0.796113564782372,-2.1526873681702816,3.7449144977350257,1.7927436731363653,0.013506336752599712,0.010752577899263325,-0.029074920517575424,0.05058007631610207,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,mp_shock_di,s_neg_x_wh2m,-0.781271019122666,-3.7655718084778154,2.2030297702324835,1.8143260533681493,0.013506336752599712,-0.010552109479317498,-0.050859080911397285,0.029754861952762293,1696,driscoll_kraay,cumulative,twfe_directional_dummies
